datetime,equity,exposure
2026-08-12 15:00:00+05:30,978834.4563450743,1
2026-08-12 15:15:00+05:30,981840.3215603398,0
2026-08-13 09:15:00+05:30,981840.3215603398,0
2026-08-13 09:30:00+05:30,981840.3215603398,0
2026-08-13 09:45:00+05:30,981840.3215603398,0
2026-08-13 10:00:00+05:30,981840.3215603398,0
2026-08-13 10:15:00+05:30,981840.3215603398,0
2026-08-13 10:30:00+05:30,981840.3215603398,0
2026-08-13 10:45:00+05:30,981840.3215603398,0
2026-08-13 11:00:00+05:30,981840.3215603398,0
2026-08-13 11:15:00+05:30,981840.3215603398,0
2026-08-13 11:30:00+05:30,981840.3215603398,0
2026-08-13 11:45:00+05:30,981840.3215603398,0
2026-08-13 12:00:00+05:30,981840.3215603398,0
2026-08-13 12:15:00+05:30,981840.3215603398,0
2026-08-13 12:30:00+05:30,981840.3215603398,0
2026-08-13 12:45:00+05:30,981840.3215603398,0
2026-08-13 13:00:00+05:30,981840.3215603398,0
2026-08-13 13:15:00+05:30,981840.3215603398,0
2026-08-13 13:30:00+05:30,981840.3215603398,0
2026-08-13 13:45:00+05:30,981840.3215603398,0
2026-08-13 14:00:00+05:30,981840.3215603398,0
2026-08-13 14:15:00+05:30,981840.3215603398,0
2026-08-13 14:30:00+05:30,981840.3215603398,0
2026-08-13 14:45:00+05:30,981840.3215603398,0
2026-08-13 15:00:00+05:30,981840.3215603398,0
2026-08-13 15:15:00+05:30,981840.3215603398,0
2026-08-14 09:15:00+05:30,981840.3215603398,0
2026-08-14 09:30:00+05:30,981840.3215603398,0
2026-08-14 09:45:00+05:30,981840.3215603398,0
2026-08-14 10:00:00+05:30,981840.3215603398,0
2026-08-14 10:15:00+05:30,981840.3215603398,0
2026-08-14 10:30:00+05:30,981840.3215603398,0
